economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity_f2f,account,account_fin,account_mob,fin1_1a,fin1_1b,fin2,fin4,fin4a,fin5,fin6,fin7,fin8,fin8a,fin8b,fin9,fin9a,fin10,fin10_1a,fin10_1b,fin10_1c,fin10_1d,fin10_1e,fin10a,fin10b,fin11_1,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin13_1a,fin13_1b,fin13_1c,fin13_1d,fin13_1e,fin13_1f,fin13a,fin13b,fin13c,fin13d,fin14_1,fin14_2,fin14_2_China,fin14a,fin14a1,fin14b,fin14c,fin14c_2,fin14c_2_China,fin16,fin17a,fin17a1,fin17b,fin20,fin22a,fin22b,fin22c,fin24,fin24a,fin24b,fin26,fin27_1,fin27c1,fin27c2,fin28,fin29_1,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31b1,fin31b1_China,fin31c,fin32,fin33,fin34a,fin34b,fin34d,fin34e,fin35,fin37,fin38,fin39a,fin39b,fin39d,fin39e,fin42,fin42a,fin43a,fin43b,fin43d,fin43e,fin44a,fin44b,fin44c,fin44d,fin45,fin45_1,fin45_1_China,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,mobileowner,internetaccess,anydigpayment,merchantpay_dig,has_account
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,160539922,0.629531545150948,1,41.0,2,1,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,1,2.0,1.0,,2,2,,2.0,2,2,1,,6,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,1,2,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,,1,1,1,1,4.0,1.0,,1,1,4,2,4,2.0,2,5.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,116201459,0.20539504128998,2,30.0,3,5,1.0,,1,1,1.0,2.0,2.0,1,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,1,1.0,,1,1,1,1.0,1.0,,1,1,2.0,2.0,2,1,2,,3,3.0,2.0,1.0,1.0,,,1.0,1.0,,,2,,,,,,1,2.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,2,2,3,2,2.0,2.0,,1,1,1,4,4,4.0,4,1.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,197767050,1.86877783319992,1,34.0,2,2,1.0,,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,2.0,2.0,2.0,2.0,2,,,1,1,1,2.0,1.0,,2,2,2.0,2.0,2,2,2,,1,2.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,2,2,2.0,2.0,,1,0,4,4,4,4.0,2,2.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,112317275,1.19086290935245,1,34.0,2,1,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,2,,,2,2,1,1.0,1.0,,2,2,,2.0,2,2,2,,3,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,2,4.0,1.0,,0,0,4,4,4,4.0,2,5.0,1,2,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,166633796,0.751781769880986,1,53.0,2,4,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,2.0,2.0,2,2,2,,2,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,2,,,,,,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,2,2,2,2,2.0,2.0,,0,0,4,4,4,2.0,4,1.0,1,2,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,203460304,0.324983754435084,2,17.0,2,4,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,2,,,2,1,1,2.0,1.0,,1,2,,2.0,2,2,2,,2,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,2,2,2,2.0,2.0,,1,0,4,4,4,4.0,4,3.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,132502706,0.24519474394708,1,32.0,3,3,1.0,,1,1,0.0,1.0,2.0,2,,,1.0,1.0,2.0,,,,2.0,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,2,,,1,2,2,,,,1,1,,2.0,1,2,1,,2,3.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,2,,,,,,1,1.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,2,1,2,2,2.0,1.0,,1,1,1,4,4,4.0,4,2.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,165961010,0.386080357339665,1,17.0,2,3,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,1,1,,2,2.0,2.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,2,1,4.0,1.0,,0,1,4,4,4,4.0,4,5.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,117900177,0.171660166331006,1,30.0,3,5,1.0,,1,1,1.0,1.0,2.0,1,2.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,2,,,1,1,1,1.0,2.0,,1,1,,1.0,2,1,1,2.0,1,3.0,3.0,2.0,,,,1.0,1.0,,,1,1.0,1.0,2.0,,,1,2.0,1.0,1.0,,,1.0,1,2,2.0,2.0,1.0,,2.0,,,,,,3,3,2,3,,2.0,,1,1,1,2,4,4.0,1,1.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,203351574,1.58972753616535,2,38.0,2,1,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,1.0,2.0,2.0,2.0,1.0,,1,1,1,1,4.0,1.0,,0,0,4,4,4,2.0,4,5.0,1,2,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,148053176,2.25534530964296,1,47.0,3,5,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,2,,,2,2,1,2.0,1.0,,1,2,,2.0,2,2,2,,6,3.0,2.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,2,2,2,3,3.0,1.0,,1,0,2,4,4,4.0,2,5.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,186531014,0.336751494954923,1,53.0,2,2,1.0,,1,1,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,2.0,2,,,1,1,1,1.0,2.0,,1,1,1.0,1.0,1,2,2,2.0,1,2.0,2.0,1.0,1.0,,,2.0,,,,1,1.0,1.0,2.0,,,1,2.0,1.0,1.0,,,2.0,1,2,2.0,1.0,,,2.0,,,,,,2,2,2,2,2.0,1.0,,1,1,1,1,4,4.0,1,1.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,136376252,1.00962668973404,2,35.0,2,4,1.0,,1,1,0.0,,,1,2.0,,2.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,1,2,,,,2,2,,1.0,1,2,1,1.0,2,2.0,1.0,1.0,1.0,,,1.0,1.0,,,2,,,,,,1,2.0,2.0,2.0,1.0,,,1,2,2.0,2.0,1.0,,2.0,,,,,,2,1,2,2,2.0,1.0,,1,1,2,2,4,4.0,4,1.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,137594308,0.474610124771572,2,47.0,3,5,1.0,,1,1,0.0,1.0,2.0,1,1.0,1.0,2.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,2,2.0,,2,2,2,,,,1,1,,2.0,2,2,2,,1,3.0,3.0,1.0,2.0,2.0,1.0,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,2,2,3,2,2.0,2.0,,1,0,1,4,4,4.0,2,2.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,122575954,0.227381303424533,1,24.0,3,4,1.0,,1,1,1.0,2.0,2.0,1,2.0,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,2,,,1,2,1,2.0,2.0,,1,1,1.0,2.0,2,2,2,,3,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,1,2.0,1.0,2.0,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,2,1,2,2.0,1.0,,1,0,4,4,4,4.0,1,2.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,171174525,0.315483744791854,1,18.0,2,2,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,1,2.0,1.0,,1,2,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,2,4.0,1.0,,1,0,4,4,4,4.0,4,5.0,2,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,199482881,1.02954761957244,1,19.0,2,1,1.0,,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,2.0,1.0,1.0,2.0,2,,,1,2,1,2.0,2.0,,1,2,2.0,2.0,1,2,1,,2,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,3.0,1.0,,1,1,4,4,4,4.0,2,2.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,205314868,0.86190611981084,1,19.0,2,1,1.0,,1,1,0.0,,,1,1.0,2.0,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,2,1,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,1,2,1.0,2.0,,,1.0,1.0,1.0,2.0,,,1,1,1,1,4.0,1.0,,0,1,4,1,4,1.0,4,5.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,201097953,0.708239626051812,1,19.0,1,1,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,2.0,2.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,1,1,1.0,1.0,,0,0,4,4,4,4.0,4,5.0,1,2,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,129081953,0.1705359775684,1,18.0,2,4,1.0,,1,1,1.0,1.0,2.0,1,2.0,,2.0,2.0,2.0,,,,2.0,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,1,1,3.0,1.0,,1,2,,2.0,2,2,1,,2,3.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,1,1.0,1.0,2.0,,,2,,,,,,,1,2,2.0,1.0,,,2.0,,,,,,2,2,2,2,2.0,2.0,,1,1,4,1,4,4.0,1,2.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,127380215,0.861293581030499,2,24.0,3,5,1.0,,1,1,1.0,1.0,2.0,2,,,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1,2.0,,2,1,1,2.0,1.0,,2,1,1.0,2.0,2,2,2,,3,2.0,2.0,1.0,1.0,,,1.0,1.0,,,1,1.0,1.0,1.0,,,1,1.0,1.0,1.0,,,1.0,2,2,,,,,2.0,,,,,,2,1,1,1,2.0,1.0,,1,0,1,4,4,4.0,1,1.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,198261236,0.450748496513528,2,46.0,2,3,1.0,,1,1,0.0,1.0,2.0,1,2.0,,1.0,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,1.0,1,1,1,1.0,2,2.0,2.0,2.0,,,,1.0,1.0,,,1,2.0,2.0,,,1.0,2,,,,,,,1,2,1.0,2.0,,,2.0,,,,,,2,2,2,2,1.0,2.0,,1,1,4,1,4,4.0,2,1.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,137546306,2.01925337946808,2,38.0,2,3,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,2,2,2,,9,,,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,2.0,1.0,,1,0,4,4,4,4.0,4,5.0,1,2,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,154332582,0.210309350636882,1,22.0,3,5,2.0,,1,1,0.0,2.0,2.0,1,1.0,2.0,1.0,1.0,2.0,,,,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,1,1,1,2.0,1.0,,2,1,,2.0,2,2,2,,1,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,,,1,2.0,1.0,1.0,,,1,2.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,3,2,3,2,2.0,2.0,,1,0,1,4,4,4.0,1,1.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,135476267,0.843879071586346,2,29.0,1,2,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,1,1.0,,2,2,1,2.0,1.0,,2,2,,2.0,1,2,1,,1,1.0,1.0,2.0,,,,1.0,1.0,,,1,2.0,2.0,,,1.0,2,,,,,,,1,2,2.0,2.0,1.0,,2.0,,,,,,1,1,2,2,2.0,1.0,,1,1,4,2,4,4.0,2,1.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,168186102,0.967865179769897,2,69.0,2,2,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,6,2.0,2.0,2.0,,,,1.0,2.0,2.0,1.0,1,2.0,2.0,,,1.0,2,,,,,,,2,1,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,,1,1,1,1,2.0,1.0,,0,0,4,4,2,2.0,2,2.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,140255840,1.41192810723042,2,21.0,2,1,2.0,,1,1,0.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,1,1,2.0,1.0,,1,2,,2.0,2,2,1,,2,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,,1,2.0,2.0,,,1.0,2,,,,,,,1,2,1.0,2.0,,,1.0,1.0,2.0,2.0,1.0,,1,1,2,1,1.0,1.0,,1,1,4,1,4,2.0,2,1.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,203170214,1.13407771242906,1,38.0,1,2,1.0,,1,1,1.0,1.0,2.0,1,1.0,2.0,1.0,2.0,2.0,,,,2.0,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2.0,1,1,1,,4,1.0,1.0,2.0,,,,1.0,2.0,1.0,2.0,1,2.0,2.0,,,1.0,2,,,,,,,1,2,2.0,1.0,,,2.0,,,,,,1,1,1,1,2.0,1.0,,1,1,4,1,4,4.0,2,3.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,161912686,0.725510846282893,2,22.0,2,5,1.0,,1,1,1.0,1.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1,2.0,,1,1,1,2.0,2.0,,1,1,1.0,2.0,2,2,1,,1,2.0,2.0,2.0,,,,2.0,,,,1,2.0,1.0,1.0,,,1,2.0,1.0,2.0,,,2.0,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,2,1,2,3,2.0,2.0,,1,1,1,4,4,2.0,1,5.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,140557361,0.636236480814897,1,26.0,3,5,2.0,,1,1,0.0,1.0,2.0,1,2.0,,2.0,1.0,2.0,,,,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,2,2,1,,2,2.0,1.0,2.0,,,,2.0,,,,2,,,,,,1,2.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,1,2,1,3,2.0,1.0,,1,1,1,4,4,4.0,4,5.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,141885845,0.705964053615211,2,21.0,2,1,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,2,2,2,,1,2.0,1.0,2.0,,,,1.0,2.0,1.0,2.0,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,1.0,2.0,2.0,2.0,1.0,,2,1,1,1,2.0,1.0,,1,0,4,4,4,2.0,2,3.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,136872442,0.649570621573624,1,22.0,2,3,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,2,,,2,1,1,3.0,2.0,,1,2,,2.0,1,2,1,,2,2.0,2.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,2,2,2,3,2.0,2.0,,1,1,2,4,4,4.0,2,5.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,117319955,0.280919919447067,1,21.0,2,4,2.0,,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,1.0,1.0,2.0,1.0,1,1.0,,2,2,1,3.0,1.0,,2,2,2.0,2.0,1,2,1,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,1,2,2.0,2.0,1.0,,2.0,,,,,,2,2,2,1,4.0,1.0,,0,1,4,2,4,4.0,4,5.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,211081743,0.168433105960408,2,30.0,3,5,1.0,,1,1,1.0,2.0,2.0,1,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1,2.0,,1,1,1,1.0,2.0,,1,1,1.0,2.0,2,1,2,,3,3.0,2.0,1.0,1.0,,,2.0,,,,1,1.0,1.0,2.0,,,1,2.0,1.0,1.0,,,2.0,2,2,,,,,1.0,1.0,2.0,2.0,2.0,2.0,3,3,3,3,,3.0,,1,1,1,4,4,3.0,1,1.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,151193670,0.257490249496509,1,31.0,2,3,1.0,,1,1,0.0,1.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,2.0,2.0,1,1,1,,3,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,2,2,2,2,4.0,1.0,,1,1,2,4,4,4.0,2,5.0,1,1,0,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,140990398,0.953971687649776,1,18.0,2,3,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,1,2.0,1.0,,2,2,,2.0,2,2,2,,2,1.0,2.0,1.0,1.0,,,1.0,2.0,2.0,2.0,2,,,,,,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,2,1,1,1,2.0,2.0,,0,0,2,4,4,4.0,4,1.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,205004633,0.221285287710999,2,20.0,2,5,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,2,,,2,2,1,2.0,1.0,,2,2,,2.0,1,2,1,,3,2.0,2.0,2.0,,,,1.0,2.0,1.0,2.0,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,1.0,2.0,2.0,2.0,1.0,,2,1,3,2,2.0,2.0,,1,1,4,4,4,2.0,2,3.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,200827014,0.650228480322677,2,25.0,2,2,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,1,2.0,1.0,,2,2,,2.0,2,2,2,,1,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,1,2,2.0,2.0,1.0,,2.0,,,,,,2,2,1,1,2.0,1.0,,0,1,4,2,4,4.0,2,2.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,116769558,0.372748689221241,1,18.0,2,2,2.0,,1,1,0.0,1.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,1,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,1,2,2.0,2.0,1.0,,2.0,,,,,,2,2,2,2,2.0,2.0,,0,0,4,2,4,4.0,4,5.0,1,1,0,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,135541512,0.216896970947228,1,32.0,3,4,1.0,,1,1,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,2,2.0,,1,1,1,2.0,1.0,,1,1,1.0,1.0,2,1,1,1.0,3,2.0,3.0,1.0,1.0,,,2.0,,,,1,2.0,1.0,2.0,,,1,1.0,1.0,2.0,,,2.0,1,2,1.0,2.0,,,2.0,,,,,,3,2,3,3,,2.0,,1,1,1,1,4,4.0,1,1.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,193615432,1.36759893615709,2,47.0,2,5,1.0,,1,1,0.0,2.0,2.0,1,2.0,,2.0,2.0,2.0,,,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2.0,2,2,2,,5,2.0,2.0,2.0,,,,1.0,1.0,,,1,2.0,2.0,,,1.0,2,,,,,,,1,2,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,3,3,3,3,,2.0,,1,0,4,3,4,2.0,2,1.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,146429807,0.595431454676225,1,31.0,2,2,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,1,2,1,,3,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,1,1,1,1,2.0,1.0,,1,1,2,4,4,4.0,2,2.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,141178937,0.850459274551124,2,37.0,2,2,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,1,2,1,,4,1.0,1.0,2.0,,,,1.0,2.0,2.0,2.0,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,2,3.0,1.0,,1,1,4,4,4,4.0,4,4.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,129743558,2.52982405228576,2,22.0,2,2,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,7,,,2.0,,,,1.0,2.0,2.0,1.0,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,2,2,3,2.0,1.0,,0,1,4,4,4,4.0,4,2.0,1,1,0,0.0,0
